Date,Adj Close,Close,High,Low,Open,Volume,Company
2020-11-23 00:00:00+00:00,203.0961609,210.1100006,212.2899933,208.1600037,210.9499969,25683500,MICROSOFT
2020-11-24 00:00:00+00:00,206.7209778,213.8600006,214.25,208.8600006,209.5899963,33979700,MICROSOFT
2020-11-25 00:00:00+00:00,206.7306061,213.8699951,215.2899933,212.4600067,215.1100006,21012900,MICROSOFT
2020-11-27 00:00:00+00:00,208.0451813,215.2299957,216.2700043,214.0399933,214.8500061,14512200,MICROSOFT
2020-11-30 00:00:00+00:00,206.9239655,214.0700073,214.7599945,210.8399963,214.1000061,33064800,MICROSOFT
2020-12-01 00:00:00+00:00,208.9924927,216.2100067,217.3200073,213.3500061,214.5099945,30904500,MICROSOFT
2020-12-02 00:00:00+00:00,208.180542,215.3699951,215.4700012,212.8000031,214.8800049,23724500,MICROSOFT
2020-12-03 00:00:00+00:00,207.0883026,214.2400055,216.3800049,213.6499939,214.6100006,25120900,MICROSOFT
2020-12-04 00:00:00+00:00,207.2042542,214.3600006,215.3800049,213.1799927,214.2200012,24666000,MICROSOFT
2020-12-07 00:00:00+00:00,207.1365814,214.2899933,215.5399933,212.9900055,214.3699951,24620000,MICROSOFT
2020-12-08 00:00:00+00:00,208.7992096,216.0099945,216.9499969,212.8899994,213.9700012,23284100,MICROSOFT
2020-12-09 00:00:00+00:00,204.7297363,211.8000031,215.2299957,211.2100067,215.1600037,32440600,MICROSOFT
2020-12-10 00:00:00+00:00,203.4924622,210.5200043,213.0800018,210.3600006,211.7700043,26733300,MICROSOFT
2020-12-11 00:00:00+00:00,206.140976,213.2599945,213.3200073,209.1100006,210.0500031,30979400,MICROSOFT
2020-12-14 00:00:00+00:00,207.0495758,214.1999969,216.2100067,212.8800049,213.1000061,28798400,MICROSOFT
2020-12-15 00:00:00+00:00,206.9819336,214.1300049,215.4199982,212.2400055,215.1699982,27000600,MICROSOFT
2020-12-16 00:00:00+00:00,211.9599762,219.2799988,220.1100006,214.7200012,214.75,35023300,MICROSOFT
2020-12-17 00:00:00+00:00,212.0953369,219.4199982,220.8899994,217.9199982,219.8699951,32515800,MICROSOFT
2020-12-18 00:00:00+00:00,211.2930603,218.5899963,219.6900024,216.0200043,218.5899963,63354900,MICROSOFT
2020-12-21 00:00:00+00:00,215.1595306,222.5899963,224,217.2799988,217.5500031,37181900,MICROSOFT
2020-12-22 00:00:00+00:00,216.4644165,223.9400024,225.6300049,221.8500061,222.6900024,22612200,MICROSOFT
2020-12-23 00:00:00+00:00,213.6419373,221.0200043,223.5599976,220.8000031,223.1100006,18699600,MICROSOFT
2020-12-24 00:00:00+00:00,215.3141785,222.75,223.6100006,221.1999969,221.4199982,10550600,MICROSOFT
2020-12-28 00:00:00+00:00,217.4504089,224.9600067,226.0299988,223.0200043,224.4499969,17933500,MICROSOFT
2020-12-29 00:00:00+00:00,216.6674347,224.1499939,227.1799927,223.5800018,226.3099976,17403200,MICROSOFT
2020-12-30 00:00:00+00:00,214.2798615,221.6799927,225.6300049,221.4700012,225.2299957,20272300,MICROSOFT
2020-12-31 00:00:00+00:00,214.9952087,222.4199982,223,219.6799927,221.6999969,20942100,MICROSOFT
2021-01-04 00:00:00+00:00,210.4230804,217.6900024,223,214.8099976,222.5299988,37130100,MICROSOFT
2021-01-05 00:00:00+00:00,210.6260834,217.8999939,218.5200043,215.6999969,217.2599945,23823000,MICROSOFT
2021-01-06 00:00:00+00:00,205.1647339,212.25,216.4900055,211.9400024,212.1699982,35930700,MICROSOFT
2021-01-07 00:00:00+00:00,211.0030518,218.2899933,219.3399963,213.7100067,214.0399933,27694500,MICROSOFT
2021-01-08 00:00:00+00:00,212.2886505,219.6199951,220.5800018,217.0299988,218.6799927,22956200,MICROSOFT
2021-01-11 00:00:00+00:00,210.2297668,217.4900055,218.9100037,216.7299957,218.4700012,23031300,MICROSOFT
2021-01-12 00:00:00+00:00,207.7552338,214.9299927,217.1000061,213.3200073,216.5,23249300,MICROSOFT
2021-01-13 00:00:00+00:00,209.1181488,216.3399963,216.7599945,213.9299927,214.0200043,20087100,MICROSOFT
2021-01-14 00:00:00+00:00,205.9089966,213.0200043,217.4600067,212.7400055,215.9100037,29480800,MICROSOFT
2021-01-15 00:00:00+00:00,205.5513306,212.6499939,214.5099945,212.0299988,213.5200043,31746500,MICROSOFT
2021-01-19 00:00:00+00:00,209.2148438,216.4400024,216.9799957,212.6300049,213.75,30480900,MICROSOFT
2021-01-20 00:00:00+00:00,216.8511047,224.3399963,225.7899933,217.2899933,217.6999969,37777300,MICROSOFT
2021-01-21 00:00:00+00:00,217.4600677,224.9700012,226.3000031,222.4199982,224.6999969,30709400,MICROSOFT
2021-01-22 00:00:00+00:00,218.4073486,225.9499969,230.0700073,225.8000031,227.0800018,30172700,MICROSOFT
2021-01-25 00:00:00+00:00,221.8678589,229.5299988,229.7799988,224.2200012,229.1199951,33152100,MICROSOFT
2021-01-26 00:00:00+00:00,224.5744019,232.3300018,234.1799927,230.0800018,231.8600006,49169600,MICROSOFT
2021-01-27 00:00:00+00:00,225.1253204,232.8999939,240.4400024,230.1399994,238,69870600,MICROSOFT
2021-01-28 00:00:00+00:00,230.9540558,238.9299927,242.6399994,235.0899963,235.6100006,49111200,MICROSOFT
2021-01-29 00:00:00+00:00,224.2167206,231.9600067,238.0200043,231.3500061,235.9900055,42503100,MICROSOFT
