Date,Adj Close,Close,High,Low,Open,Volume,Company
2020-11-23 00:00:00+00:00,173.9499969,173.9499969,175.3333282,167.2633362,167.8333282,150780900,TESLA
2020-11-24 00:00:00+00:00,185.1266632,185.1266632,186.6633301,175.3999939,180.1333313,160945500,TESLA
2020-11-25 00:00:00+00:00,191.3333282,191.3333282,191.3333282,181.7899933,183.3533325,146790600,TESLA
2020-11-27 00:00:00+00:00,195.2533264,195.2533264,199.593338,192.8166656,193.7200012,112683300,TESLA
2020-11-30 00:00:00+00:00,189.1999969,189.1999969,202.6000061,184.8366699,200.7366638,189009300,TESLA
2020-12-01 00:00:00+00:00,194.9199982,194.9199982,199.2833405,190.6833344,199.1966705,120310500,TESLA
2020-12-02 00:00:00+00:00,189.6066742,189.6066742,190.5133362,180.4033356,185.4799957,143327100,TESLA
2020-12-03 00:00:00+00:00,197.793335,197.793335,199.656662,194.1433258,196.6733398,127656000,TESLA
2020-12-04 00:00:00+00:00,199.6799927,199.6799927,199.6799927,195.1666718,197.0033264,88203900,TESLA
2020-12-07 00:00:00+00:00,213.9199982,213.9199982,216.2633362,201.0166626,201.6399994,168929100,TESLA
2020-12-08 00:00:00+00:00,216.6266632,216.6266632,217.093338,206.1666718,208.5033264,192795000,TESLA
2020-12-09 00:00:00+00:00,201.4933319,201.4933319,218.1066742,196,217.8966675,213873600,TESLA
2020-12-10 00:00:00+00:00,209.0233307,209.0233307,209.25,188.7799988,191.456665,201249600,TESLA
2020-12-11 00:00:00+00:00,203.3300018,203.3300018,208,198.9333344,205.0033264,139425000,TESLA
2020-12-14 00:00:00+00:00,213.2766724,213.2766724,214.25,203.3999939,206.3333282,156121800,TESLA
2020-12-15 00:00:00+00:00,211.0833282,211.0833282,215.6333313,207.9333344,214.4266663,135214500,TESLA
2020-12-16 00:00:00+00:00,207.5899963,207.5899963,210.8333282,201.6666718,209.4100037,126287400,TESLA
2020-12-17 00:00:00+00:00,218.6333313,218.6333313,219.6066742,206.5,209.3966675,168810300,TESLA
2020-12-18 00:00:00+00:00,231.6666718,231.6666718,231.6666718,209.5133362,222.9666595,666378600,TESLA
2020-12-21 00:00:00+00:00,216.6199951,216.6199951,222.8333282,215.3566742,222.0800018,174135900,TESLA
2020-12-22 00:00:00+00:00,213.4466705,213.4466705,216.6266632,204.7433319,216,155148000,TESLA
2020-12-23 00:00:00+00:00,215.3266602,215.3266602,217.1666718,207.5233307,210.7333374,99519000,TESLA
2020-12-24 00:00:00+00:00,220.5899963,220.5899963,222.0299988,213.6666718,214.3300018,68596800,TESLA
2020-12-28 00:00:00+00:00,221.2299957,221.2299957,227.1333313,220.2666626,224.8366699,96835800,TESLA
2020-12-29 00:00:00+00:00,221.9966736,221.9966736,223.3000031,218.3333282,220.3333282,68732400,TESLA
2020-12-30 00:00:00+00:00,231.593338,231.593338,232.1999969,222.7866669,224,128538000,TESLA
2020-12-31 00:00:00+00:00,235.2233276,235.2233276,239.5733337,230.3733368,233.3300018,148949700,TESLA
2021-01-04 00:00:00+00:00,243.2566681,243.2566681,248.1633301,239.0633392,239.8200073,145914600,TESLA
2021-01-05 00:00:00+00:00,245.0366669,245.0366669,246.9466705,239.7333374,241.2200012,96735600,TESLA
2021-01-06 00:00:00+00:00,251.9933319,251.9933319,258,249.6999969,252.8300018,134100000,TESLA
2021-01-07 00:00:00+00:00,272.0133362,272.0133362,272.3299866,258.3999939,259.2099915,154496700,TESLA
2021-01-08 00:00:00+00:00,293.3399963,293.3399963,294.8299866,279.4633179,285.3333435,225166500,TESLA
2021-01-11 00:00:00+00:00,270.3966675,270.3966675,284.8099976,267.8733215,283.1333313,177904800,TESLA
2021-01-12 00:00:00+00:00,283.1466675,283.1466675,289.3333435,275.7799988,277,138812100,TESLA
2021-01-13 00:00:00+00:00,284.8033447,284.8033447,286.8233337,277.3333435,284.2533264,99937500,TESLA
2021-01-14 00:00:00+00:00,281.6666565,281.6666565,287.6666565,279.5833435,281.1300049,93798900,TESLA
2021-01-15 00:00:00+00:00,275.3866577,275.3866577,286.6333313,273.0333252,284,116332800,TESLA
2021-01-19 00:00:00+00:00,281.5166626,281.5166626,283.3333435,277.6666565,279.2666626,76101000,TESLA
2021-01-20 00:00:00+00:00,283.4833374,283.4833374,286.5,279.0933228,286.2466736,76997700,TESLA
2021-01-21 00:00:00+00:00,281.6633301,281.6633301,285.2399902,280.4733276,285,61563300,TESLA
2021-01-22 00:00:00+00:00,282.2133179,282.2133179,282.6666565,276.206665,278.1033325,60199500,TESLA
2021-01-25 00:00:00+00:00,293.6000061,293.6000061,300.1333313,279.6066589,285,123520200,TESLA
2021-01-26 00:00:00+00:00,294.3633423,294.3633423,298.6333313,290.5333252,297.1266785,69394800,TESLA
2021-01-27 00:00:00+00:00,288.0533447,288.0533447,297.1666565,286.2200012,290.1166687,82002000,TESLA
2021-01-28 00:00:00+00:00,278.4766541,278.4766541,282.6666565,267,273.3333435,79134000,TESLA
2021-01-29 00:00:00+00:00,264.5100098,264.5100098,280.8033447,260.0333252,276.6666565,104972400,TESLA
2021-02-01 00:00:00+00:00,279.936676,279.936676,280.6666565,265.186676,271.4299927,76174200,TESLA
2021-02-02 00:00:00+00:00,290.9299927,290.9299927,293.5,280.7333374,281.5599976,73038600,TESLA
2021-02-03 00:00:00+00:00,284.8966675,284.8966675,292.6933289,284.3533325,292.3399963,55030500,TESLA
2021-02-04 00:00:00+00:00,283.3299866,283.3299866,285.5,277.8066711,285,47438100,TESLA
2021-02-05 00:00:00+00:00,284.0766602,284.0766602,288.2566528,279.6566772,281.6666565,55699800,TESLA
2021-02-08 00:00:00+00:00,287.8066711,287.8066711,292.5899963,284.9166565,289.8900146,60485100,TESLA
2021-02-09 00:00:00+00:00,283.1533203,283.1533203,286.6000061,280.5833435,285.0400085,45473100,TESLA
2021-02-10 00:00:00+00:00,268.2733459,268.2733459,281.6066589,266.6733398,281.2133179,108648300,TESLA
2021-02-11 00:00:00+00:00,270.5533447,270.5533447,276.6266785,267.2433472,270.813324,64868400,TESLA
2021-02-12 00:00:00+00:00,272.0400085,272.0400085,272.4433289,261.7766724,267.0866699,71304900,TESLA
2021-02-16 00:00:00+00:00,265.4066772,265.4066772,273.6666565,264.1466675,272.6666565,59406900,TESLA
2021-02-17 00:00:00+00:00,266.0499878,266.0499878,266.6133423,254.0033264,259.6966553,77989500,TESLA
2021-02-18 00:00:00+00:00,262.4599915,262.4599915,264.8966675,258.7566528,260.2999878,53871300,TESLA
2021-02-19 00:00:00+00:00,260.4333191,260.4333191,265.5966797,259.1233215,265,56874900,TESLA
2021-02-22 00:00:00+00:00,238.1666718,238.1666718,256.1666565,236.7333374,254.2133331,111809100,TESLA
2021-02-23 00:00:00+00:00,232.9466705,232.9466705,237.8699951,206.3333282,220.7100067,199820700,TESLA
2021-02-24 00:00:00+00:00,247.3399963,247.3399963,248.3333282,231.3899994,237.2833405,110301000,TESLA
2021-02-25 00:00:00+00:00,227.406662,227.406662,245.7366638,223.5266724,242.0500031,117071700,TESLA
2021-02-26 00:00:00+00:00,225.1666718,225.1666718,235.5666656,219.8366699,233.3333282,123267600,TESLA
2021-03-01 00:00:00+00:00,239.4766693,239.4766693,239.6666718,228.3500061,230.0366669,81408600,TESLA
2021-03-02 00:00:00+00:00,228.8133392,228.8133392,240.3699951,228.3333282,239.4266663,71196600,TESLA
2021-03-03 00:00:00+00:00,217.7333374,217.7333374,233.5666656,217.2366638,229.3300018,90624000,TESLA
2021-03-04 00:00:00+00:00,207.1466675,207.1466675,222.8166656,200,218.6000061,197758500,TESLA
2021-03-05 00:00:00+00:00,199.3166656,199.3166656,209.2799988,179.8300018,208.6866608,268189500,TESLA
2021-03-08 00:00:00+00:00,187.6666718,187.6666718,206.7100067,186.2633362,200.1833344,155361000,TESLA
2021-03-09 00:00:00+00:00,224.5266724,224.5266724,226.0299988,198.4033356,202.7266693,202569900,TESLA
2021-03-10 00:00:00+00:00,222.6866608,222.6866608,239.2833405,218.3533325,233.4333344,181817100,TESLA
2021-03-11 00:00:00+00:00,233.1999969,233.1999969,234.1666718,225.7266693,233.1333313,108761700,TESLA
2021-03-12 00:00:00+00:00,231.2433319,231.2433319,231.6266632,222.0466614,223.3333282,100751400,TESLA
2021-03-15 00:00:00+00:00,235.9799957,235.9799957,237.7266693,228.0133362,231.363327,88006800,TESLA
2021-03-16 00:00:00+00:00,225.6266632,225.6266632,235.9733276,223.6666718,234.4499969,96587100,TESLA
2021-03-17 00:00:00+00:00,233.9366608,233.9366608,234.5766602,217.0033264,218.956665,121117500,TESLA
2021-03-18 00:00:00+00:00,217.7200012,217.7200012,229.7433319,217.3333282,228.0966644,99674400,TESLA
2021-03-19 00:00:00+00:00,218.2899933,218.2899933,219.0766602,208.206665,215.5333405,128682000,TESLA
2021-03-22 00:00:00+00:00,223.3333282,223.3333282,233.206665,222.9166718,228.1966705,118536600,TESLA
2021-03-23 00:00:00+00:00,220.7200012,220.7200012,225.9333344,219.1699982,225.2566681,91475700,TESLA
2021-03-24 00:00:00+00:00,210.0899963,210.0899963,222.6733398,210.0366669,222.636673,101385600,TESLA
2021-03-25 00:00:00+00:00,213.4633331,213.4633331,215.1666718,203.1666718,204.3333282,117674700,TESLA
2021-03-26 00:00:00+00:00,206.2366638,206.2366638,214.6066742,199.9633331,213.956665,101558400,TESLA
2021-03-29 00:00:00+00:00,203.7633362,203.7633362,205.4933319,198.6733398,205.2133331,85911000,TESLA
2021-03-30 00:00:00+00:00,211.8733368,211.8733368,212.5533295,197.0033264,200.5833282,118297200,TESLA
2021-03-31 00:00:00+00:00,222.6433258,222.6433258,224,213.7033386,215.5399933,100011900,TESLA
2021-04-01 00:00:00+00:00,220.5833282,220.5833282,230.8066711,219.8066711,229.456665,105895200,TESLA
2021-04-05 00:00:00+00:00,230.3500061,230.3500061,236.0533295,228.2333374,235.9033356,125528400,TESLA
2021-04-06 00:00:00+00:00,230.5399933,230.5399933,232.1833344,227.1233368,230.1000061,84815400,TESLA
